DATAFLOW,COUNTRY,INDICATOR,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,EXRATE,STATISTICAL_MEASURES,TRANSFORMATION,DERIVATION_TYPE,OVERLAP,IFS_FLAG,STATUS,DOI,FULL_DESCRIPTION,PUBLISHER,DEPARTMENT,CONTACT_POINT,TOPIC,TOPIC_DATASET,KEYWORDS,KEYWORDS_DATASET,LANGUAGE,PUBLICATION_DATE,UPDATE_DATE,METHODOLOGY,METHODOLOGY_NOTES,ACCESS_SHARING_LEVEL,ACCESS_SHARING_NOTES,SECURITY_CLASSIFICATION,SOURCE,SHORT_SOURCE_CITATION,FULL_SOURCE_CITATION,LICENSE,SUGGESTED_CITATION,KEY_INDICATOR,SERIES_NAME
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M06,1018.06691,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M07,1035.784824,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M08,1017.099206,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M09,1003.4415,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M10,1034.758498,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M11,1029.858372,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2024-M12,1029.736902,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M01,1026.93233,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M02,990.304731,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M03,1023.20715,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M04,1075.226166,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M05,1062.883843,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M06,1096.68728,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M07,1119.498922,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M08,1127.888184,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M09,1128.591884,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M10,1086.734578,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M11,1083.90769,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2025-M12,1070.6365,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2026-M01,1023.186555,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2026-M02,1016.634795,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,EOP_RT,M,2026-M03,1071.119186,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1967-M01,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1975-M01,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1977-M06,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1982-M08,,0,,,,,,R,OL,true,T,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M01,552.1598304,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M02,553.04148925,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M03,535.9638427826022,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M04,516.3057636818138,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M05,515.5051314285599,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M06,521.1292000908863,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M07,534.9644802727367,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M08,543.9936924545222,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M09,550.8180334091052,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M10,576.8572399999821,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M11,562.0170492272579,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,1999-M12,543.3389484545259,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M01,527.5776866666469,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M02,504.348900714281,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M03,487.5142020000153,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M04,481.1452950000002,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M05,472.6073617272823,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M06,502.8171684545601,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M07,509.9989142856909,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M08,498.1261029130267,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M09,493.5294742857226,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M10,485.5935381818231,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M11,492.0796045454753,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2000-M12,515.6245721052724,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2001-M01,535.8715119999898,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2001-M02,519.0397366499998,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2001-M03,534.6083638636203,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2001-M04,533.9779599999998,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2001-M05,528.4144349090689,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
IMF.STA:ER_2026_APR_VINTAGE(1.0.0),CHL,XDC_EUR,PA_RT,M,2001-M06,525.6103883333539,0,,,,,,R,OL,true,,,"This dataset contains historical exchange rate data between the US Dollar, Special Drawing Rights (SDR), Euro, and various national currencies. It includes both period average and end-of-period exchange rates.",IMF,STA,help@data.imf.org,,"F31_ER,IFS",,,EN,2026-04-27T05:24:50.939875200Z,2026-04-27T05:24:51.111999200Z,,,PUBLIC_OPEN,,PUB,,,,,,,
